Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL292228,,,394.86,1.0,5.13,22,Cc1cc2c(cc1Cl)CCN2C(=O)Nc1ccc(Oc2cccnc2C)nc1,Ki,'=',nM,6.9,,,UO_0000065,17.47,0.34,1.77,10.25,0,CHEMBL617786,Binding affinity towards human cloned 5-HT2B receptor of HEK293 cells by displacement of [3H]5-HT,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133064,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3307715,,,,-6.9,5HT2B,125.89
CHEMBL14255,,,413.4,1.0,5.37,17,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3)c1)CC2,Ki,'=',nM,8.1,,,UO_0000065,19.59,0.37,2.73,14.87,0,CHEMBL617780,Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells using [3H]5-HT as radioligand.,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132976,1,Scientific Literature,J Med Chem,2000.0,CHEMBL3307715,,,,-8.1,5HT2B,7.943
CHEMBL289436,,,367.4,0.0,4.81,47,CCSc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccnc1)CC2,Ki,'=',nM,8.0,,,UO_0000065,21.77,0.44,3.19,17.69,0,CHEMBL857984,Binding affinity towards cloned human 5-hydroxytryptamine 2B receptor expressed in HEK 293 cells using [3H]5-HT as radioligand,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131637,1,Scientific Literature,J Med Chem,1998.0,CHEMBL3307715,,,,-8.0,5HT2B,10.0
CHEMBL299506,,,458.44,1.0,5.51,34,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cnc(Oc3cccnc3C)cc1C)CC2,Ki,'=',nM,6.6,,,UO_0000065,14.4,0.27,1.09,8.62,0,CHEMBL617786,Binding affinity towards human cloned 5-HT2B receptor of HEK293 cells by displacement of [3H]5-HT,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133064,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3307715,,,,-6.6,5HT2B,251.19
CHEMBL2391541,,,270.38,0.0,3.39,"18, 5-MeO-DALT",C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,Ki,'=',nM,7.5,,,UO_0000065,27.74,0.51,4.11,26.54,0,CHEMBL2393675,Displacement of [3H]LSD from human recombinant 5-HT2B receptor expressed in HEK293 cells after 1 to 1.5 hrs by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2390840,1,Scientific Literature,Bioorg Med Chem Lett,2013.0,CHEMBL3307715,,,,7.5,5HT2B,31.62
CHEMBL4217398,,,797.96,2.0,10.77,3c,CC(C)(C)OC(=O)NCCCCCCn1cc(CCCCN2CCC(c3ccc(-c4cc(C(=O)O)cc5cc(-c6ccc(C(F)(F)F)cc6)ccc45)cc3)CC2)nn1,Ki,'=',nM,5.56,,,UO_0000065,6.96,0.13,-5.21,5.07,0,CHEMBL4189968,Displacement of [3H]-LSD from human 5-HT2B receptor expressed in HEK293 cell membranes after 90 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4184336,1,Scientific Literature,J Med Chem,2018.0,,,,,2.78,5HT2B,2780.0
CHEMBL203393,,,268.16,0.0,1.57,7b,C[C@@H]1CNC[C@H]2Cc3ccc(Br)nc3N21,Ki,'=',nM,7.09,,,UO_0000065,26.45,0.65,5.52,25.18,0,CHEMBL861243,Displacement of [3H]5HT from human recombinant 5HT2B receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139653,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,CHEMBL3308072,,,,81.0,5HT2B,81.0
CHEMBL14076,,,427.43,1.0,5.68,19,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cccc(-c3cccnc3C)c1)CC2,Ki,'=',nM,7.8,,,UO_0000065,18.25,0.34,2.12,14.32,0,CHEMBL617780,Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells using [3H]5-HT as radioligand.,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132976,1,Scientific Literature,J Med Chem,2000.0,CHEMBL3307715,,,,-7.8,5HT2B,15.85
CHEMBL223090,,,213.24,0.0,0.66,25,N#Cc1cccc2c1C(=O)N1CCNCC21,Ki,'=',nM,5.41,,Antagonist,UO_0000065,25.35,0.46,4.75,9.63,0,CHEMBL918966,Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,3930.0,5HT2B,3930.0
CHEMBL373402,,,270.25,0.0,2.19,33,C[C@H]1CN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2CN1,Ki,'=',nM,5.52,,Antagonist,UO_0000065,20.43,0.4,3.33,17.07,0,CHEMBL918966,Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,3010.0,5HT2B,3010.0
CHEMBL375642,,,270.25,0.0,2.15,31,CN1CCN2C(=O)c3c(cccc3C(F)(F)F)[C@@H]2C1,Ki,'=',nM,5.8,,Antagonist,UO_0000065,21.47,0.42,3.65,24.63,0,CHEMBL918966,Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,1580.0,5HT2B,1580.0
CHEMBL222466,,,252.7,0.0,1.45,48,COc1cc2c(cc1Cl)[C@@H]1CNCCN1C2=O,Ki,'=',nM,6.33,,Antagonist,UO_0000065,25.04,0.51,4.88,15.22,0,CHEMBL918966,Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,471.0,5HT2B,471.0
CHEMBL371899,,,259.35,0.0,1.66,10,CN1CCN(CCc2c[nH]c3cccc(O)c23)CC1,Ki,'=',nM,6.94,,,UO_0000065,26.74,0.5,5.28,16.32,0,CHEMBL882450,Inhibition constant against human 5-hydroxytryptamine 2B receptor using [3H]LSD as radioligand with the compound (10 uM) dissolved in DMSO,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142853,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,116.0,5HT2B,116.0
CHEMBL364061,,,230.31,0.0,2.51,12,Oc1cccc2[nH]cc(CCN3CCCC3)c12,Ki,'=',nM,6.37,,,UO_0000065,27.67,0.51,3.86,16.23,0,CHEMBL882450,Inhibition constant against human 5-hydroxytryptamine 2B receptor using [3H]LSD as radioligand with the compound (10 uM) dissolved in DMSO,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142853,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,,,,,423.0,5HT2B,423.0
CHEMBL408154,,,285.37,0.0,3.44,18d,CCC(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,Ki,'=',nM,5.65,,,UO_0000065,19.79,0.37,2.21,14.94,0,CHEMBL934033,Displacement of [3H]mesulergine from human recombinant 5HT2B receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141597,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,CHEMBL3308072,,,,2250.0,5HT2B,2250.0
CHEMBL3609140,,,443.54,1.0,5.55,5c,CCCOc1c(OC)cc2c3c1-c1cc4c(cc1CC3N(C)CC2c1ccccc1)OCO4,Ki,'=',nM,6.51,,,UO_0000065,14.68,0.27,0.96,16.22,0,CHEMBL3610528,Displacement of [3H]LSD from 5HT2B receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3608284,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,,,,,307.0,5HT2B,307.0
CHEMBL4216860,,,388.45,0.0,1.27,11,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H]1N=C(c2ccccc2O)S[C@@H]1C,Ki,'=',nM,6.0,,,UO_0000065,15.45,0.3,4.73,5.14,0,CHEMBL4192989,Displacement of [3H]-LSD from human 5-HT2B receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190286,1,Scientific Literature,J Nat Prod,2017.0,,,,,1000.0,5HT2B,1000.0
CHEMBL223469,,,206.22,0.0,0.93,23,O=C1c2c(F)cccc2C2CNCCN12,Ki,'=',nM,5.43,,Antagonist,UO_0000065,26.35,0.49,4.5,16.8,0,CHEMBL918966,Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,3690.0,5HT2B,3690.0
CHEMBL376456,,,218.26,0.0,0.8,21,COc1cccc2c1C(=O)N1CCNCC21,Ki,'=',nM,6.72,,Antagonist,UO_0000065,30.77,0.57,5.92,16.16,0,CHEMBL918966,Displacement of [3H]LSD from human recombinant 5HT2B expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,192.0,5HT2B,192.0
CHEMBL4784845,,,289.81,0.0,3.47,4i,CC(C)n1nc2c(c1-c1ccc(Cl)cc1)CCNCC2,Ki,'=',nM,9.0,,,UO_0000065,31.05,0.61,5.53,30.15,0,CHEMBL4677344,Displacement of [3H]-ketanserin from human 5-HT2B receptor by competitive radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4673280,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,ANTAGONIST,,1.0,5HT2B,1.0
CHEMBL4785470,,,253.35,0.0,2.57,4d,c1ccc(-c2c3c(nn2C2CC2)CCNCC3)cc1,Ki,'=',nM,7.7,,,UO_0000065,30.39,0.55,5.13,25.79,0,CHEMBL4677344,Displacement of [3H]-ketanserin from human 5-HT2B receptor by competitive radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4673280,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,ANTAGONIST,,20.0,5HT2B,20.0
CHEMBL1642889,,,442.97,0.0,3.71,18n,O=S(=O)(c1ccc2ccccc2c1)c1n[nH]c2ccc(NC3CCNCC3)cc12,Ki,'=',nM,6.17,,,UO_0000065,15.18,0.29,2.46,7.1,0,CHEMBL1647104,Binding affinity to 5-HT2B receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641413,1,Scientific Literature,Bioorg Med Chem,2011.0,,,,,675.0,5HT2B,675.0
CHEMBL234532,,,449.38,1.0,5.27,29,COc1ccc(N2Cc3cc(Cl)cc(Cl)c3C2=O)cc1OCCN1CCC(C)CC1,Ki,'=',nM,6.7,,,UO_0000065,14.91,0.31,1.43,15.95,0,CHEMBL889870,Displacement of [3H]5-HT from 5HT2B receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,,,-6.7,5HT2B,199.53
CHEMBL445106,,,284.15,0.0,2.21,4d,COc1cc(Br)c2c3c1C[C@H](N)C[C@@H]3CO2,Ki,'=',nM,6.58,,,UO_0000065,23.16,0.56,4.37,14.79,0,CHEMBL617381,Binding ability of compound at cloned human 5-hydroxytryptamine 2B receptor using [3H]5-HT 2B as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131247,1,Scientific Literature,J Med Chem,1998.0,,,,,263.0,5HT2B,255.0
CHEMBL417082,,,455.44,1.0,5.31,37,COc1cc2c(cc1C(F)(F)F)N(C(=O)Nc1cc3c(c(-c4cccnc4)c1)OCC3)CC2,Ki,'=',nM,8.1,,,UO_0000065,17.79,0.34,2.79,12.72,0,CHEMBL617780,Binding affinities towards human cloned 5-hydroxytryptamine 2B receptor in HEK293 cells using [3H]5-HT as radioligand.,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132976,1,Scientific Literature,J Med Chem,2000.0,CHEMBL3307715,,,,-8.1,5HT2B,7.943
CHEMBL234739,,,466.48,1.0,5.12,33,COc1ccc(N2Cc3cc(F)cc(C(F)(F)F)c3C2=O)cc1OCCN1CCC(C)CC1,Ki,'=',nM,6.6,,,UO_0000065,14.15,0.27,1.48,15.71,0,CHEMBL889870,Displacement of [3H]5-HT from 5HT2B receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,,,-6.6,5HT2B,251.19
CHEMBL1651095,PULICATIN A,,223.3,0.0,1.63,6,C[C@@H]1SC(c2ccccc2O)=N[C@@H]1CO,Ki,'=',nM,6.3,,,UO_0000065,28.2,0.57,4.67,11.92,0,CHEMBL1663916,Binding affinity to human 5HT2B receptor by radioligand displacement assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1649343,1,Scientific Literature,J Nat Prod,2010.0,,,,,505.0,5HT2B,505.0
CHEMBL4476396,,,292.43,0.0,4.29,(+/-)-4n,Cc1ccc(N2C[C@@]3(C)NCC[C@H]3c3cc(C)ccc32)cc1,Ki,'=',nM,6.5,,,UO_0000065,22.23,0.4,2.21,42.57,0,CHEMBL4308609,Displacement of [3H]-LSD from human recombinant 5-HT2B receptor stably expressed in HEK cells after 90 mins by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4304834,1,Scientific Literature,ACS Med Chem Lett,2019.0,,,,,6.5,5HT2B,316.23
CHEMBL55597,,,397.87,0.0,3.95,9,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(OCc3nccn3C)nc1)CC2,Ki,'=',nM,7.9,,,UO_0000065,19.86,0.39,3.95,10.93,0,CHEMBL617787,In vitro binding affinity at human cloned 5-hydroxytryptamine 2B receptor of HEK293 cells by [3H]5-HT displacement.,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133278,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3307715,,,,-7.9,5HT2B,12.59
CHEMBL2432051,,,341.45,0.0,2.95,9i,COc1cc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,Ki,'=',nM,5.71,,,UO_0000065,16.71,0.31,2.76,14.37,0,CHEMBL2432443,Inhibition of 5-HT2B receptor (unknown origin) by PDSP assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2429832,1,Scientific Literature,Bioorg Med Chem,2013.0,,,,,1965.0,5HT2B,1965.0
CHEMBL2058429,,,347.22,0.0,2.66,3ii,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3c(Br)cccc23)N1C,Ki,'=',nM,6.01,,,UO_0000065,17.32,0.39,3.36,11.64,0,CHEMBL2445946,Displacement of [3H]LSD from human recombinant 5HT2B receptor stably expressed in HEK cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2440075,1,Scientific Literature,Bioorg Med Chem,2013.0,CHEMBL3307715,,,,965.0,5HT2B,965.0
CHEMBL508657,ISOPLYSIN A,,254.29,0.0,1.56,3p,C/N=C1\NC(=O)/C(=C\c2c[nH]c3ccccc23)N1C,Ki,'=',nM,6.14,,,UO_0000065,24.17,0.44,4.59,10.16,0,CHEMBL2445946,Displacement of [3H]LSD from human recombinant 5HT2B receptor stably expressed in HEK cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2440075,1,Scientific Literature,Bioorg Med Chem,2013.0,CHEMBL3307715,,,,716.0,5HT2B,716.0
CHEMBL3593950,,,282.3,0.0,2.99,22d,O=c1cc(CCc2ccc(O)cc2)oc2cccc(O)c12,Ki,'=',nM,6.0,,,UO_0000065,21.25,0.39,3.01,8.49,0,CHEMBL3594621,Displacement of [3H]LSD from human 5HT2B receptor expressed in stable HEK cells membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3593163,1,Scientific Literature,J Nat Prod,2015.0,CHEMBL3307715,,,,6.0,5HT2B,1000.0
CHEMBL2337102,,,388.43,0.0,4.59,3,COc1ccc(-c2cc3c4c(c2)[C@@H]2CNCC[C@@H]2N4CCC3)c(C(F)(F)F)c1,Ki,'=',nM,7.85,,,UO_0000065,20.22,0.38,3.26,32.06,0,CHEMBL2340914,Agonist activity at 5-HT2B receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2331262,1,Scientific Literature,Bioorg Med Chem Lett,2013.0,,,,,14.0,5HT2B,14.0
CHEMBL3754496,,,258.34,0.0,3.52,2,C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,Ki,'=',nM,7.78,,,UO_0000065,30.11,0.56,4.26,40.88,0,CHEMBL3756280,Binding affinity to 5-HT 2B (unknown origin) by competition binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3751848,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,,,,,7.78,5HT2B,16.6
CHEMBL3593952,,,282.3,0.0,3.22,22i,O=c1cc(COCc2ccccc2)oc2cccc(O)c12,Ki,'=',nM,5.8,,,UO_0000065,20.55,0.38,2.58,9.72,0,CHEMBL3594621,Displacement of [3H]LSD from human 5HT2B receptor expressed in stable HEK cells membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3593163,1,Scientific Literature,J Nat Prod,2015.0,CHEMBL3307715,,,,5.8,5HT2B,1584.89
CHEMBL2441619,,,295.31,0.0,2.97,A,Cc1ccc2nc(C(F)(F)F)cc(N3CCNCC3)c2c1,Ki,'=',nM,6.39,,,UO_0000065,21.64,0.42,3.42,22.69,0,CHEMBL2445024,Binding affinity to 5-HT2B receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2440021,1,Scientific Literature,ACS Med Chem Lett,2013.0,,,,,407.0,5HT2B,407.0
CHEMBL4209274,,,231.27,0.0,1.9,1d,Fc1ccc(-c2n[nH]c3c2CCNCC3)cc1,Ki,'=',nM,7.01,,,UO_0000065,30.32,0.56,5.11,17.23,0,CHEMBL4199354,Displacement of [3H]LSD from human 5-HT2B receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4196105,1,Scientific Literature,J Med Chem,2018.0,,,,,97.0,5HT2B,97.0
CHEMBL2203551,,,274.32,0.0,2.38,15,c1ccc(OCc2cc(OC[C@@H]3CCCN3)no2)cc1,Ki,'=',nM,5.29,,,UO_0000065,19.29,0.36,2.91,9.36,0,CHEMBL2210102,Displacement of [3H]LSD from human recombinant 5-HT2B receptor after 1.5 hrs by microbeta scintillation counting analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2203055,1,Scientific Literature,ACS Med Chem Lett,2012.0,,,,,5097.0,5HT2B,5097.0
CHEMBL313745,,,579.08,1.0,3.19,17,COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccccc1Cl,Ki,'=',nM,6.4,,,UO_0000065,11.05,0.22,3.21,4.47,0,CHEMBL617791,Displacement of [3H]-5-5HT from human cloned 5-hydroxytryptamine 2B receptor expressed in CHO-K1 cells,B,BAO_0000219,cell-based format,,,,CHO-K1,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128924,1,Scientific Literature,Bioorg Med Chem Lett,1996.0,CHEMBL3307512,,,,-6.4,5HT2B,398.11
CHEMBL3402682,,,363.93,1.0,5.36,(-)-5n,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2cccc(-c3ccccc3)c2)C1,Ki,'=',nM,7.14,,,UO_0000065,21.79,0.39,1.78,220.27,0,CHEMBL3406943,Displacement of [3H]Mesulergine from human 5-HT2B receptor expressed in HEK293 cells by scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3400036,1,Scientific Literature,Bioorg Med Chem,2015.0,CHEMBL3307715,,,,73.0,5HT2B,73.0
CHEMBL234109,,,459.38,0.0,4.73,20,COc1ccc(N2Cc3cccc(Br)c3C2=O)cc1OCCN1CCC(C)CC1,Ki,'=',nM,6.8,,,UO_0000065,14.8,0.32,2.07,16.19,0,CHEMBL889870,Displacement of [3H]5-HT from 5HT2B receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146272,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,,,-6.8,5HT2B,158.49
CHEMBL131736,,,244.34,0.0,2.39,8a,CC(N)Cc1cn(C)c2ccc3c(c12)CCCO3,Ki,'=',nM,7.96,,,UO_0000065,32.57,0.6,5.57,19.81,0,CHEMBL617774,Inhibitory constant against cloned human 5-hydroxytryptamine 2B receptor using with [125I]- DOI radioligand,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145094,1,Scientific Literature,J Med Chem,2003.0,,,,,11.0,5HT2B,11.0
CHEMBL4290245,,,383.24,0.0,2.64,6,NC1=NC2(CCCCC2)NC(Nc2cccc(I)c2)=N1,Ki,'=',nM,8.77,,,UO_0000065,22.88,0.6,6.13,11.72,0,CHEMBL4269542,Displacement of [3H]LSD from 5HT2B (unknown origin) after 1.5 hrs by microbeta scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL1833,Serotonin 2b (5-HT2b) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4266008,1,Scientific Literature,ACS Med Chem Lett,2018.0,,,,,1.7,5HT2B,1.7
