Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL198993,,,386.47,0.0,2.56,8c,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(F)nc2)CC1,Ki,'=',nM,7.66,,,UO_0000065,19.81,0.37,5.1,13.27,0,CHEMBL884790,Binding affinity towards 5-HT1A receptor using porcine cortical membrane and [3H]-8-OH-DPAT as radioligand ,B,BAO_0000019,assay format,Sus scrofa,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143473,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,22.0,5HT1A,22.0
CHEMBL2031885,,,431.58,0.0,4.07,50,C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(C(=O)N4CCCC4)cc3)ccc2C1=O,Ki,'=',nM,4.91,,,UO_0000065,11.39,0.21,0.84,11.2,0,CHEMBL2034397,Binding affinity to 5-HT1A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2029265,1,Scientific Literature,J Med Chem,2012,,,,,12.2,5HT1A,12200.0
CHEMBL573971,,,354.25,1.0,5.18,13h,Fc1ccc(OCc2ccc(Cl)c(Cl)c2)c(C2CCNCC2)c1,Ki,'=',nM,5.94,,,UO_0000065,16.76,0.35,0.76,27.92,0,CHEMBL1047377,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154653,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3308072,,,,1160.0,5HT1A,1160.0
CHEMBL318018,,,473.02,0.0,4.62,6l,Cc1sc2ccc(Cl)cc2c1S(=O)(=O)Nc1ccc2nccc(N3CCNCC3)c2c1,Ki,'=',nM,6.6,,,UO_0000065,13.95,0.29,1.98,8.88,0,CHEMBL616226,Binding affinity to human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]-8-OH- DPAT as radioligand,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134724,1,Scientific Literature,Bioorg Med Chem Lett,2001,CHEMBL3307715,,,,-6.6,5HT1A,251.19
CHEMBL323088,,,448.52,0.0,2.23,19,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccc4[nH]c(CO)cc4c3O1)CC2,Ki,'=',nM,9.22,,,UO_0000065,20.56,0.38,6.99,10.24,0,CHEMBL616373,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor expressed in CHO cell membranes,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1125523,1,Scientific Literature,J Med Chem,1992,CHEMBL3308072,,,,0.6,5HT1A,0.6
CHEMBL281924,,,291.39,0.0,3.66,17,CO[C@]1(C)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,Ki,'=',nM,7.76,,,UO_0000065,26.64,0.48,4.1,62.25,0,CHEMBL615780,Binding affinity was measured on cloned human 5-hydroxytryptamine 1A receptor which is labeled by [3H]8-OH-DPAT,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132996,1,Scientific Literature,J Med Chem,2000,,,,,17.3,5HT1A,17.3
CHEMBL126536,,,363.44,0.0,4.46,15,Fc1ccc2[nH]cc(CCCNCCOc3cccc4ncccc34)c2c1,Ki,'=',nM,7.45,,,UO_0000065,20.5,0.38,2.99,14.92,0,CHEMBL615753,Binding affinity against human 5-hydroxytryptamine 1A receptor in CHO cells labeled with [3H]8-OH-DPAT radioligand,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148370,1,Scientific Literature,J Med Chem,2004,CHEMBL3308072,,,,35.5,5HT1A,35.5
CHEMBL3331386,,,409.53,0.0,3.99,33,COc1ccccc1N1CCN(CCCCCCn2c(=O)oc3ccccc32)CC1,Ki,'=',nM,8.89,,,UO_0000065,21.7,0.4,4.9,17.48,0,CHEMBL3367562,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,CFO-K1,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351620,1,Scientific Literature,Eur J Med Chem,2014,,,,,1.3,5HT1A,1.3
CHEMBL222864,,,421.59,0.0,4.18,"Figure S1, R2C2",COc1ccccc1N1CCN(CCCCC(=O)NC2CCCc3ccccc32)CC1,Ki,'=',nM,8.22,,,UO_0000065,19.49,0.36,4.04,18.34,0,CHEMBL3367562,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor transfected in CFO-K1 cells after 30 mins by liquid scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,CFO-K1,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351620,1,Scientific Literature,Eur J Med Chem,2014,,,,,6.05,5HT1A,6.05
CHEMBL313424,,,488.57,0.0,4.2,15b,Cn1cnc(-c2ccc3c(c2)c(C2CCN(CCN4CCOC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,'=',nM,7.6,,,UO_0000065,15.56,0.29,3.4,11.11,0,CHEMBL615805,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor,B,BAO_0000219,cell-based format,,,,HeLa,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145103,1,Scientific Literature,J Med Chem,2003,CHEMBL3308376,,,,25.0,5HT1A,25.0
CHEMBL42231,,,417.55,1.0,5.07,9,COc1cccc(OC)c1OCCNCC1Cc2ccccc2C(c2ccccc2)C1,Ki,'=',nM,8.2,,,UO_0000065,19.64,0.36,3.13,20.64,0,CHEMBL619203,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135915,1,Scientific Literature,J Med Chem,2002,CHEMBL3308072,,,,-8.2,5HT1A,6.31
CHEMBL93923,,,486.6,0.0,4.37,13a,Cn1ccc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Ki,'=',nM,7.48,,,UO_0000065,15.38,0.28,3.11,12.83,0,CHEMBL615805,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor,B,BAO_0000219,cell-based format,,,,HeLa,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145103,1,Scientific Literature,J Med Chem,2003,CHEMBL3308376,,,,33.0,5HT1A,33.0
CHEMBL3321778,,,348.49,0.0,4.19,4,O=C1Cc2ccccc2N1CCCCCCN1CCc2ccccc2C1,Ki,'=',nM,6.24,,,UO_0000065,17.9,0.33,2.05,26.5,0,CHEMBL3364795,Displacement of [3H]-8-OH-DPAT from human 5-HT1A expressed in CHO-K1 cells after 120 mins by scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351619,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,576.0,5HT1A,576.0
CHEMBL310063,,,480.63,1.0,5.41,7d,COc1ccc2sc([C@@H]3CCN(C[C@H](O)COc4cccc5[nH]ccc45)[C@@H](C)C3)cc2c1OC,Ki,'=',nM,8.89,,,UO_0000065,18.49,0.36,3.48,13.27,0,CHEMBL616125,In vitro binding affinity at 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136114,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,1.3,5HT1A,0.98
CHEMBL284585,,,245.37,0.0,3.21,11b,CCCN1CC[C@H]2c3c(cccc3OC)CC[C@H]21,Ki,'=',nM,6.73,,,UO_0000065,27.43,0.51,3.52,53.97,0,CHEMBL615451,"Binding affinity against 5-hydroxytryptamine 1A receptor from bovine hippocampus, used [3H]8-OH-DPAT as radioligand",B,BAO_0000221,tissue-based format,,CHEMBL3638273,Hippocampus,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126679,1,Scientific Literature,J Med Chem,1993,,,,,186.0,5HT1A,0.2
CHEMBL5199820,,,457.59,0.0,2.82,19,Nc1nc(NCCc2c[nH]c3ccccc23)nc(NCCN2CCN(c3ccccc3)CC2)n1,Ki,'=',nM,6.39,,,UO_0000065,13.97,0.26,3.57,5.76,0,CHEMBL5121174,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120748,1,Scientific Literature,Eur J Med Chem,2022,,TIME = 1.0 hr,ANTAGONIST,,405.0,5HT1A,405.0
CHEMBL5189648,,,485.64,0.0,3.6,20,Nc1nc(NCCCCN2CCN(c3ccccc3)CC2)nc(NCCc2c[nH]c3ccccc23)n1,Ki,'=',nM,7.5,,,UO_0000065,15.43,0.28,3.89,6.75,0,CHEMBL5121174,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120748,1,Scientific Literature,Eur J Med Chem,2022,,TIME = 1.0 hr,ANTAGONIST,,32.0,5HT1A,32.0
CHEMBL5189520,,,419.49,0.0,3.09,30,COc1ccccc1OCCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,Ki,'=',nM,5.5,,,UO_0000065,13.11,0.24,2.41,4.47,0,CHEMBL5121174,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120748,1,Scientific Literature,Eur J Med Chem,2022,,TIME = 1.0 hr,ANTAGONIST,,3177.0,5HT1A,3177.0
CHEMBL5177186,,,442.35,0.0,4.55,34,Nc1nc(NCCc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,Ki,'=',nM,6.15,,,UO_0000065,13.91,0.28,1.6,5.88,0,CHEMBL5121174,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120748,1,Scientific Literature,Eur J Med Chem,2022,,TIME = 1.0 hr,ANTAGONIST,,706.0,5HT1A,706.0
CHEMBL301806,,,365.47,0.0,3.6,57 (trans),Cc1ccc2c(c1)[C@@H](O)[C@H](N1CCC(c3cccc4c3OCCO4)CC1)C2,Ki,'=',nM,9.26,,,UO_0000065,25.34,0.47,5.66,22.08,0,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,B,BAO_0000219,cell-based format,,,,ovary,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135394,1,Scientific Literature,J Med Chem,2002,,,,,-9.26,5HT1A,0.5495
CHEMBL136029,,,400.55,1.0,5.45,52,O=C(CCN1CCN(c2cccc3ccccc23)CC1)c1csc2ccccc12,Ki,'=',nM,7.0,,,UO_0000065,17.48,0.33,1.55,29.72,0,CHEMBL1785228,Binding affinity to 5HT1A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1781889,1,Scientific Literature,Eur J Med Chem,2008,,,,,7.0,5HT1A,100.0
CHEMBL132916,,,330.45,0.0,3.15,60,COc1ccccc1N1CCN(CCC(=O)c2ccsc2)CC1,Ki,'=',nM,7.8,,,UO_0000065,23.6,0.46,4.65,23.79,0,CHEMBL1785228,Binding affinity to 5HT1A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1781889,1,Scientific Literature,Eur J Med Chem,2008,,,,,7.8,5HT1A,15.85
CHEMBL2112350,,,428.58,1.0,5.64,4,Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4ccc5ccccc5c4)C[C@@H]3C)cccc2[nH]1,Ki,'=',nM,8.29,,,UO_0000065,19.35,0.35,2.65,17.1,0,CHEMBL615770,Binding affinity was evaluated at 5-hydroxytryptamine 1A receptor labeled with [3H]-8-OH-DPAT,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1137955,1,Scientific Literature,Bioorg Med Chem Lett,2004,,,,,5.11,5HT1A,5.11
CHEMBL300340,,,450.6,1.0,5.32,3,COc1cccc2sc(C3CCN(C[C@H](O)COc4cccc5[nH]c(C)cc45)CC3)cc12,Ki,'=',nM,8.32,,,UO_0000065,18.46,0.35,3.0,14.41,1,CHEMBL866277,Displacement of [3H]8-OH-DPAT from 5HT1A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146994,1,Scientific Literature,Bioorg Med Chem Lett,2006,,,,,4.83,5HT1A,4.83
CHEMBL142020,,,407.52,0.0,2.68,1c,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,Ki,'=',nM,7.62,,,UO_0000065,18.7,0.35,4.94,12.27,0,CHEMBL616399,Displacement of [3H]- 8-OH-DPAT from porcine 5-hydroxytryptamine 1A receptor,B,BAO_0000357,single protein format,Sus scrofa,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135974,1,Scientific Literature,J Med Chem,2002,,,,,24.0,5HT1A,24.0
CHEMBL195247,,,460.4,0.0,4.01,8h,O=S(=O)(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(F)cc1,Ki,'=',nM,6.92,,,UO_0000065,15.03,0.33,2.91,13.14,0,CHEMBL884790,Binding affinity towards 5-HT1A receptor using porcine cortical membrane and [3H]-8-OH-DPAT as radioligand ,B,BAO_0000019,assay format,Sus scrofa,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143473,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,120.0,5HT1A,120.0
CHEMBL348890,,,455.43,1.0,6.48,10,O=C1Nc2ccc(Cl)c3c2C1(CCCCN1CC=C(c2ccc(Cl)cc2)CC1)CCC3,Ki,'=',nM,6.5,,,UO_0000065,14.27,0.29,0.02,20.1,0,CHEMBL617834,Binding affinity towards 5-HT1A receptor by the displacement of [3H]-8-OH-DPAT] in human recombinant receptors in mammalian cell,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1136421,1,Scientific Literature,Bioorg Med Chem Lett,2003,,,,,-6.5,5HT1A,316.0
CHEMBL485385,,,479.57,1.0,5.13,40d,O=C(NC1CC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,Ki,'=',nM,7.72,,,UO_0000065,16.09,0.3,2.59,13.45,0,CHEMBL984527,Displacement of [3H]8-OH-DPAT from human cloned 5HT1A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142498,1,Scientific Literature,J Med Chem,2008,CHEMBL3308072,,,,19.2,5HT1A,19.2
CHEMBL4520788,BAY-294,,448.59,1.0,5.58,EUB0000743a,CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,Ki,'=',nM,6.41,,,UO_0000065,14.28,0.27,0.83,9.38,0,CHEMBL5213937,Selectivity interaction (GPCR panel (PDSP screen)) EUB0000743a HTR1A,B,BAO_0000357,single protein format,Homo sapiens,,,,,Protein family: GPCR,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5212743,65,EUbOPEN Chemogenomic Library Literature Data,,2023,,"Selectivity Comments: Cellular assay (active RAS (KRAS, HRAS,NRAS) in Hela cells (KRASwt)): IC50 = 18.6 µM, https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/BAY-293; Cellular assay (active RAS (KRAS, HRAS,NRAS) in Calu-1 cells (KRASwt)): IC50 = 4120 nM, https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/BAY-293; | Selectivity number of off-targets = 0.0 None | Selectivity number of targets = 45.0 None | Selectivity Remarks: Screened at 10 µM (in-vitro potency) | Selectivity Source Knowledge: https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/BAY-293",,,390.8,5HT1A,389.05
CHEMBL4440130,,,419.51,0.0,3.81,21,COc1ccc2c(c1)c(C1=CCNCC1)cn2S(=O)(=O)c1cccc2ncccc12,Ki,'=',nM,5.53,,,UO_0000065,13.18,0.25,1.72,7.55,0,CHEMBL4426352,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells by microbeta liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4425120,1,Scientific Literature,ACS Med Chem Lett,2016,CHEMBL3307715,,,,2944.0,5HT1A,2944.0
CHEMBL422621,,,500.56,2.0,6.06,23,COc1ccc(C(CCN2CCN(c3ccccc3OC)CC2)Oc2ccc(C(F)(F)F)cc2)cc1,Ki,'=',nM,6.0,,,UO_0000065,11.99,0.23,-0.06,17.56,0,CHEMBL1785228,Binding affinity to 5HT1A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1781889,1,Scientific Literature,Eur J Med Chem,2008,,,,,6.0,5HT1A,1000.0
CHEMBL135939,,,332.47,0.0,3.0,36,COc1ccccc1N1CCN(CCC(O)c2cccs2)CC1,Ki,'=',nM,7.72,,,UO_0000065,23.22,0.46,4.72,21.48,0,CHEMBL1785228,Binding affinity to 5HT1A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1781889,1,Scientific Literature,Eur J Med Chem,2008,,,,,7.72,5HT1A,19.05
CHEMBL137326,,,376.5,0.0,4.09,40,COc1ccccc1N1CCN(CCC(O)c2ccc3ccccc3c2)CC1,Ki,'=',nM,6.38,,,UO_0000065,16.95,0.31,2.29,17.75,0,CHEMBL1785228,Binding affinity to 5HT1A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1781889,1,Scientific Literature,Eur J Med Chem,2008,,,,,6.38,5HT1A,416.87
CHEMBL24978,,,284.4,0.0,3.05,17a,CCCN(CCC)[C@@H]1Cc2cccc3ccc(=O)n(c23)C1,Ki,'=',nM,8.19,,,UO_0000065,28.81,0.53,5.14,32.46,0,CHEMBL615451,"Binding affinity against 5-hydroxytryptamine 1A receptor from bovine hippocampus, used [3H]8-OH-DPAT as radioligand",B,BAO_0000221,tissue-based format,,CHEMBL3638273,Hippocampus,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1126679,1,Scientific Literature,J Med Chem,1993,,,,,6.4,5HT1A,6.4
CHEMBL24532,,,257.38,0.0,3.21,28,COc1cccc2c1CC[C@@H]1[C@@H]2CCN1CC1CC1,Ki,'=',nM,7.18,,,UO_0000065,27.9,0.52,3.97,57.58,1,CHEMBL615459,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus,B,BAO_0000221,tissue-based format,,CHEMBL3638273,Hippocampus,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128296,1,Scientific Literature,J Med Chem,1995,,,,,66.0,5HT1A,66.0
CHEMBL481523,,,413.57,1.0,5.2,cis-17,Cc1nc2c(N3CCN([C@H]4CC[C@@H](c5c[nH]c6ccccc65)CC4)CC3)cccc2[nH]1,Ki,'=',nM,7.97,,,UO_0000065,19.27,0.35,2.77,15.64,0,CHEMBL1013154,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155057,1,Scientific Literature,Bioorg Med Chem,2008,CHEMBL3308072,,,,10.7,5HT1A,10.7
CHEMBL2113021,,,407.47,0.0,3.42,12,O=C1COc2ccc(OC3CCN(CCOc4cccc5[nH]ccc45)CC3)cc2N1,Ki,'=',nM,8.4,,,UO_0000065,20.62,0.38,4.98,11.08,0,CHEMBL839742,Mean negative logarithim of binding affinity was measured for the human 5-hydroxytryptamine 1A receptor; n>/=3,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144296,1,Scientific Literature,Bioorg Med Chem Lett,2005,,,,,-8.4,5HT1A,3.981
CHEMBL3215930,,,411.33,0.0,2.7,4a,COc1ccc2c(=O)c3cc(CN4CCN(C)CC4)ccc3oc2c1,Ki,'=',nM,4.8,,,UO_0000065,14.18,0.26,2.1,10.45,0,CHEMBL2406666,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in HEK293 cells after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2401625,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3307715,,,,15840.0,5HT1A,15840.0
CHEMBL5181868,,,374.94,0.0,1.82,6n,NS(=O)(=O)NCCCCCCN1CCN(c2cccc(Cl)c2)CC1,Ki,'=',nM,7.68,,,UO_0000065,20.48,0.44,5.86,9.76,0,CHEMBL5163612,Displacement of [3H]-5-OH-DPAT from human full length 5-HT1AR expressed in HEK293 cells by radioligand binding assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5154833,1,Scientific Literature,Eur J Med Chem,2022,,,BINDING AGENT,,21.0,5HT1A,21.0
CHEMBL2028019,CARIPRAZINE,4.0,427.42,0.0,4.34,Cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,Ki,'=',nM,8.51,,,UO_0000065,19.91,0.42,4.17,21.92,1,CHEMBL5163623,Binding affinity to 5-HT1AR (unknown origin) assessed as inhibition constant,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5154833,1,Scientific Literature,Eur J Med Chem,2022,,,BINDING AGENT,,3.1,5HT1A,1.81
CHEMBL3961059,,,261.75,0.0,3.74,1a,CNCc1ccc(Cl)c(-c2ccccc2OC)c1,Ki,'=',nM,5.77,,,UO_0000065,22.04,0.44,2.03,27.14,0,CHEMBL5039775,Binding affinity to 5-HT1AR (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5038590,1,Scientific Literature,J Med Chem,2021,,,BINDING AGENT,,1700.0,5HT1A,1700.0
CHEMBL180606,,,356.42,0.0,3.39,15c,O=S(=O)(c1ccccc1F)n1cc(C2=CCNCC2)c2ccccc21,Ki,'=',nM,6.06,,,UO_0000065,17.0,0.33,2.67,11.86,0,CHEMBL840152,Binding affinity against human cloned 5-hydroxytryptamine 1A receptor stably expressed in CHO cells using [3H]5-HT,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141885,1,Scientific Literature,Bioorg Med Chem Lett,2005,CHEMBL3308072,,,,875.0,5HT1A,875.0
CHEMBL431298,,,452.0,0.0,4.08,1,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,Ki,'=',nM,6.4,,,UO_0000065,14.16,0.3,2.32,9.06,0,CHEMBL616243,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1A receptor in HEK293 cells, using [3H]8-OH-DPAT as radioligand",B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL214,Serotonin 1a (5-HT1a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135108,1,Scientific Literature,Bioorg Med Chem Lett,2002,CHEMBL3307715,,,,-6.4,5HT1A,340.0
