Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL258537,,,394.53,1.0,5.48,1u,CCC1(CCCCN2CCC(c3ccc(F)cc3)CC2)C(=O)Nc2ccccc21,Ki,'=',nM,8.16,,,UO_0000065,20.69,0.38,2.68,25.24,0,CHEMBL1837760,Displacement of [3H]CT from human 5-HT7 receptor expressed in CHO cells by scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1833955,1,Scientific Literature,J Med Chem,2011,CHEMBL3308072,,,,6.9,5HT7,5.3
CHEMBL1836787,,,446.42,1.0,5.59,1q,CCC1(CCCCN2CCN(c3ccc(Cl)cc3Cl)CC2)C(=O)Nc2ccccc21,Ki,'=',nM,6.86,,,UO_0000065,15.36,0.31,1.27,19.27,0,CHEMBL1837760,Displacement of [3H]CT from human 5-HT7 receptor expressed in CHO cells by scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1833955,1,Scientific Literature,J Med Chem,2011,CHEMBL3308072,,,,139.0,5HT7,139.0
CHEMBL94261,,,386.56,0.0,4.11,19,CC1CCN(CC[C@@H]2CCCN2S(=O)(=O)c2cccc3ccccc23)CC1,Ki,'=',nM,8.0,,,UO_0000065,20.7,0.4,3.89,19.69,0,CHEMBL618162,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor was determined in HEK293 cells using [3H]5-CT as radioligand,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145937,1,Scientific Literature,J Med Chem,2003,CHEMBL3307715,,,,-8.0,5HT7,10.0
CHEMBL2158038,,,418.51,0.0,4.77,36,O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccc(F)c1,Ki,'=',nM,6.41,,,UO_0000065,15.31,0.28,1.64,15.41,0,CHEMBL2162843,Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cells after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2157986,1,Scientific Literature,Eur J Med Chem,2012,CHEMBL3307715,,,,391.0,5HT7,391.0
CHEMBL2159323,,,440.54,0.0,3.92,56,O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc(F)cc1,Ki,'=',nM,8.3,,,UO_0000065,18.84,0.37,4.38,14.16,0,CHEMBL2162843,Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cells after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2157986,1,Scientific Literature,Eur J Med Chem,2012,CHEMBL3307715,,,,5.0,5HT7,5.0
CHEMBL2159473,,,370.47,0.0,2.32,76,O=S(=O)(NC1CCN(CCOc2cccc(F)c2)C1)c1cccs1,Ki,'=',nM,5.84,,,UO_0000065,15.77,0.33,3.52,9.96,0,CHEMBL2162843,Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cells after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2157986,1,Scientific Literature,Eur J Med Chem,2012,CHEMBL3307715,,,,1438.0,5HT7,1438.0
CHEMBL2159484,,,436.52,0.0,3.28,87,O=S(=O)(NC1CCN(CCOc2cccc3c2CCCC3)C1)c1cc(F)ccc1F,Ki,'=',nM,7.8,,,UO_0000065,17.86,0.35,4.52,13.29,0,CHEMBL2162843,Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cells after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2157986,1,Scientific Literature,Eur J Med Chem,2012,CHEMBL3307715,,,,16.0,5HT7,16.0
CHEMBL4873623,,,397.31,0.0,3.04,88,CCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,Ki,'=',nM,5.28,,,UO_0000065,13.3,0.28,2.24,6.57,0,CHEMBL5216599,Displacement of [3H]-5Carboxyamidotryptamine from human 5-HT7R expressed in HEK293 cells by radioligand binding assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5214932,1,Scientific Literature,Eur J Med Chem,2022,,,INHIBITOR,,5.2,5HT7,5200.0
CHEMBL4518342,THPP-1-NC,,493.45,1.0,5.47,EUB0000744a,CC(C)CC(=O)N1CCc2nc(-c3ccc(Br)cc3)nc(N(C)Cc3ccccc3)c2C1,Ki,'=',nM,6.24,,,UO_0000065,12.64,0.27,0.77,12.65,0,CHEMBL5213968,Selectivity interaction (GPCR panel (PDSP screen)) EUB0000744a HTR7,B,BAO_0000357,single protein format,Homo sapiens,,,,,Protein family: GPCR,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5212743,65,EUbOPEN Chemogenomic Library Literature Data,,2023,,"Selectivity number of off-targets = 0.0 None | Selectivity number of targets = 45.0 None | Selectivity Remarks: Screened at 10 µM (in-vitro potency) | Selectivity Source Knowledge: https://doi.org/10.1016/j.bmcl.2012.07.072, https://www.sgc-ffm.uni-frankfurt.de/#!specificprobeoverview/THPP-1",,,577.7,5HT7,575.44
CHEMBL4455118,,,426.99,0.0,3.2,24,O=C(CCN1CCN(Cc2ccccc2)CC1)N1CCN(c2ccc(Cl)cc2)CC1,Ki,'=',nM,7.44,,,UO_0000065,17.42,0.34,4.24,24.76,0,CHEMBL4427022,Displacement of [3H]-5-HT from human 5-HT7 receptor expressed in CHOK1 cell membranes after 30 mins by liquid scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4425143,1,Scientific Literature,Bioorg Med Chem Lett,2016,,,,,36.6,5HT7,36.6
CHEMBL4860275,,,397.31,0.0,3.04,89,CCC(Oc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,Ki,'=',nM,5.24,,,UO_0000065,13.2,0.28,2.2,6.52,0,CHEMBL5216599,Displacement of [3H]-5Carboxyamidotryptamine from human 5-HT7R expressed in HEK293 cells by radioligand binding assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5214932,1,Scientific Literature,Eur J Med Chem,2022,,,INHIBITOR,,5.71,5HT7,5710.0
CHEMBL3763504,,,413.95,0.0,3.77,25,CC(=O)N1CCN(CCCCC(=O)n2c3ccccc3c3ccccc32)CC1,Ki,'=',nM,5.97,,,UO_0000065,15.81,0.29,2.2,13.11,0,CHEMBL3768247,Displacement of [3H]LSD from 5-HT7 receptor (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3763052,1,Scientific Literature,Eur J Med Chem,2016,CHEMBL3307512,,,,5.97,5HT7,1071.52
CHEMBL4561846,,,447.41,0.0,3.85,22,O=C(CCN1CCN(c2ccc(Cl)cc2)CC1)N1CCN(c2cccc(Cl)c2)CC1,Ki,'=',nM,5.63,,,UO_0000065,12.57,0.26,1.78,18.73,0,CHEMBL4427022,Displacement of [3H]-5-HT from human 5-HT7 receptor expressed in CHOK1 cell membranes after 30 mins by liquid scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4425143,1,Scientific Literature,Bioorg Med Chem Lett,2016,,,,,2366.0,5HT7,2366.0
CHEMBL3235730,,,388.51,0.0,1.46,12,COc1ccccc1N1CCN(CCCCC(=O)N2CCC[C@H]2C(N)=O)CC1,Ki,'=',nM,6.2,,,UO_0000065,15.95,0.3,4.74,7.83,0,CHEMBL3241204,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by beta-counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3232956,1,Scientific Literature,Eur J Med Chem,2014,CHEMBL3307715,,,,634.0,5HT7,634.0
CHEMBL3899099,,,393.38,1.0,5.33,1e,Clc1cccc2c1CN(CCCCc1nc3ccccc3s1)CC2,Ki,'=',nM,7.35,,,UO_0000065,20.58,0.42,2.02,45.55,0,CHEMBL3863661,Displacement of [3H]-LSD from human 5-HT7 receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016,,,,,45.0,5HT7,44.67
CHEMBL3971383,,,427.83,1.0,5.98,1g,Clc1ccc2sc(CCCCN3CCc4c(Cl)cccc4C3)nc2c1,Ki,'=',nM,6.84,,,UO_0000065,17.48,0.37,0.86,42.41,0,CHEMBL3863661,Displacement of [3H]-LSD from human 5-HT7 receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016,,,,,6.84,5HT7,144.0
CHEMBL3941795,,,399.43,1.0,5.78,1h,Clc1ccc2sc(CCCCN3CCC4CCCCC4C3)nc2c1,Ki,'=',nM,7.36,,,UO_0000065,20.28,0.42,1.58,45.63,0,CHEMBL3863661,Displacement of [3H]-LSD from human 5-HT7 receptor by liquid scintillation counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862017,1,Scientific Literature,Bioorg Med Chem,2016,,,,,7.36,5HT7,43.65
CHEMBL39,SEROTONIN,3.0,176.22,0.0,1.37,5-HT,NCCc1c[nH]c2ccc(O)cc12,Ki,'=',nM,8.22,,,UO_0000065,46.66,0.86,6.85,13.25,0,CHEMBL3870467,Displacement of [3H]D-lysergic acid diethylamide from 5HT7R (unknown origin) expressed in HEK293 cell membranes incubated for 1.5 hrs in absence of light by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3870307,1,Scientific Literature,Eur J Med Chem,2016,CHEMBL3307715,,,,6.0,5HT7,0.11
CHEMBL82708,,,281.4,0.0,2.26,39,C#Cc1ccc2ccn(CCN3CCCN(C)CC3)c2c1,Ki,'=',nM,6.85,,,UO_0000065,24.36,0.45,4.59,60.07,0,CHEMBL620830,Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135860,1,Scientific Literature,Bioorg Med Chem Lett,2002,CHEMBL3307715,,,,140.0,5HT7,140.0
CHEMBL81041,,,336.28,0.0,3.04,27,CN1CCCN(CCn2ccc3cc(Br)ccc32)CC1,Ki,'=',nM,7.06,,,UO_0000065,20.98,0.48,4.02,61.84,0,CHEMBL620830,Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135860,1,Scientific Literature,Bioorg Med Chem Lett,2002,CHEMBL3307715,,,,88.0,5HT7,88.0
CHEMBL81276,,,365.44,0.0,4.22,57,FC(F)(F)c1ccc2ccn(CCN3CCCN4CCCCC4C3)c2c1,Ki,'=',nM,8.15,,,UO_0000065,22.32,0.43,3.93,71.47,0,CHEMBL620830,Binding affinity towards human 5-hydroxytryptamine 7 receptor on HEK293 cells using radioligand [3H]LSD,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135860,1,Scientific Literature,Bioorg Med Chem Lett,2002,CHEMBL3307715,,,,7.0,5HT7,7.0
CHEMBL5076846,,,491.59,0.0,4.69,18,C[C@H]1C[C@H](NS(=O)(=O)c2cc3ccc(F)cc3s2)CN1CCCc1noc2cc(F)ccc12,Ki,'=',nM,7.31,,,UO_0000065,14.87,0.3,2.62,9.69,0,CHEMBL5046639,Displacement of [3H]-LSD from human 5-HT7 receptor transfected in CHO-K1 cells measured after 120 mins by scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5046222,1,Scientific Literature,J Med Chem,2021,,TIME = 2.0 hr,BINDING AGENT,,7.31,5HT7,48.98
CHEMBL5173014,,,368.52,0.0,3.49,155,CC1CCN(CCC[C@H]2CCCN2S(=O)(=O)c2ccccc2F)CC1,Ki,'=',nM,8.12,,,UO_0000065,22.03,0.44,4.63,19.99,0,CHEMBL5110022,Binding affinity to human recombinant 5-HT7 receptor expressed in CHO cells assessed as inhibition constant,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5108009,1,Scientific Literature,J Med Chem,2022,,,ANTAGONIST,,7.6,5HT7,7.6
CHEMBL5204071,,,312.34,0.0,3.26,94,COc1ccc(C2NCCc3c2[nH]c2ccc(F)cc32)c(O)c1,Ki,'=',nM,7.59,,,UO_0000065,24.32,0.45,4.34,13.26,0,CHEMBL5135850,Binding affinity to 5HT7 receptor (unknown origin) assessed as inhibition constant,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5131517,1,Scientific Literature,ACS Med Chem Lett,2022,,,AGONIST,,25.4,5HT7,25.4
CHEMBL3233676,,,622.85,2.0,6.84,22a,CC1(C)C(=O)N(Cc2ccc(Cl)cc2Cl)C(=O)N1CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,Ki,'=',nM,7.51,,,UO_0000065,12.8,0.28,0.67,15.94,0,CHEMBL3240654,Displacement of [3H]-5-CT from human recombinant 5-HT7 receptor expressed in HEK293 cell membrane after 1 hr by Microbeta scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3232706,1,Scientific Literature,Eur J Med Chem,2014,CHEMBL3307715,,,,31.0,5HT7,31.0
CHEMBL5081379,,,289.81,0.0,4.52,1c,CCCNCc1ccc(Cl)c(-c2ccccc2OC)c1,Ki,'=',nM,8.2,,,UO_0000065,28.29,0.56,3.68,38.57,0,CHEMBL5039770,Displacement of [3H] D-lysergic acid diethylamide from 5-HT7R (unknown origin) transfected in HEK293 cells incubated for 1.5 hrs by microbeta scintillation counter analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5038590,1,Scientific Literature,J Med Chem,2021,,TIME = 1.5 hr,AGONIST,,8.2,5HT7,6.31
CHEMBL5193580,,,404.51,0.0,3.53,13,COc1cc2ncnc(N3CCC(CN4CCc5ccccc5C4)C3)c2cc1OC,Ki,'=',nM,6.22,,,UO_0000065,15.38,0.28,2.69,12.26,0,CHEMBL5146494,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in CHO-K1 cells membrane by scintillation counter analysis,B,BAO_0000249,cell membrane format,Homo sapiens,,,CHO-K1,Membrane,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5143617,1,Scientific Literature,Eur J Med Chem,2022,,,BINDING AGENT,,6.22,5HT7,602.56
CHEMBL1836790,,,368.46,0.0,3.25,2j,O=C1Nc2cc(F)ccc2C1CCCCN1CCN(c2ccccn2)CC1,Ki,'=',nM,7.78,,,UO_0000065,21.1,0.39,4.52,16.04,0,CHEMBL1837760,Displacement of [3H]CT from human 5-HT7 receptor expressed in CHO cells by scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1833955,1,Scientific Literature,J Med Chem,2011,CHEMBL3308072,,,,16.8,5HT7,16.8
CHEMBL1836856,,,349.48,0.0,3.71,2b,O=C1Nc2ccccc2C1CCCCN1CCN(c2ccccc2)CC1,Ki,'=',nM,7.8,,,UO_0000065,22.31,0.41,4.09,21.91,0,CHEMBL1837760,Displacement of [3H]CT from human 5-HT7 receptor expressed in CHO cells by scintillation spectrometry,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1833955,1,Scientific Literature,J Med Chem,2011,CHEMBL3308072,,,,16.0,5HT7,16.0
CHEMBL154090,,,563.42,2.0,6.86,17,CC1CCN(CC[C@@H](C)C(C)S(=O)(=O)c2cc(Br)c(Br)cc2-c2cccs2)CC1,Ki,'=',nM,7.8,,,UO_0000065,13.84,0.37,0.94,20.87,0,CHEMBL618162,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor was determined in HEK293 cells using [3H]5-CT as radioligand,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145937,1,Scientific Literature,J Med Chem,2003,CHEMBL3307715,,,,-7.8,5HT7,15.85
CHEMBL4216782,,,273.38,0.0,2.51,34; E-57431,Cc1nn(C)c(C)c1-c1ccc(O)c(CCN(C)C)c1,Ki,'=',nM,9.33,,,UO_0000065,34.12,0.64,6.82,22.59,1,CHEMBL4343396,Antagonist activity at 5-HT7 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342419,1,Scientific Literature,Eur J Med Chem,2019,,,,,0.47,5HT7,0.47
CHEMBL330353,,,375.54,0.0,3.44,76,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2ccc3cc[nH]c3c2)CC1,Ki,'=',nM,8.62,,,UO_0000065,22.95,0.45,5.18,15.28,1,CHEMBL619854,Binding affinity towards human 5-hydroxytryptamine 7 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145819,1,Scientific Literature,J Med Chem,2003,,,,,2.4,5HT7,2.399
CHEMBL281048,,,262.36,0.0,2.8,82a,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@H]3N,Ki,'=',nM,7.87,,,UO_0000065,30.01,0.54,5.07,26.91,0,CHEMBL619854,Binding affinity towards human 5-hydroxytryptamine 7 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145819,1,Scientific Literature,J Med Chem,2003,,,,,13.4,5HT7,13.4
CHEMBL408152,,,191.23,0.0,1.31,17,COc1cccc2c1N=C(N)NC2C,Ki,'=',nM,8.09,,,UO_0000065,42.29,0.79,6.78,13.56,0,CHEMBL930824,Displacement of [3H]LSD from human recombinant 5HT7 receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,8.2,5HT7,8.2
CHEMBL260551,,,464.41,1.0,5.72,9f',CCC1(CCCCN2CCN(c3ccc(Cl)cc3)CC2)C(=O)Nc2cc(F)c(Cl)cc21,Ki,'=',nM,8.16,,,UO_0000065,17.56,0.36,2.44,22.92,0,CHEMBL927089,Displacement of [3H]LSD from human recombinant 5HT7 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144747,1,Scientific Literature,J Med Chem,2008,CHEMBL3308072,,,,6.99,5HT7,6.99
CHEMBL5171734,,,457.37,0.0,4.42,28,Nc1nc(NCCNc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,Ki,'=',nM,5.8,,,UO_0000065,12.69,0.26,1.38,4.98,0,CHEMBL5121177,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120748,1,Scientific Literature,Eur J Med Chem,2022,,TIME = 1.0 hr,ANTAGONIST,,1576.0,5HT7,1576.0
CHEMBL5174637,,,403.49,0.0,3.25,33,COc1ccccc1CCNc1nc(N)nc(NCCc2c[nH]c3ccccc23)n1,Ki,'=',nM,6.71,,,UO_0000065,16.62,0.31,3.46,5.9,0,CHEMBL5121177,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120748,1,Scientific Literature,Eur J Med Chem,2022,,TIME = 1.0 hr,ANTAGONIST,,196.0,5HT7,196.0
CHEMBL5177186,,,442.35,0.0,4.55,34,Nc1nc(NCCc2cccc(Cl)c2Cl)nc(NCCc2c[nH]c3ccccc23)n1,Ki,'=',nM,7.21,,,UO_0000065,16.31,0.33,2.66,6.9,0,CHEMBL5121177,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells incubated for 1 hr by microbeta plate reader analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5120748,1,Scientific Literature,Eur J Med Chem,2022,,TIME = 1.0 hr,ANTAGONIST,,61.0,5HT7,61.0
CHEMBL1917339,,,387.55,0.0,2.47,20,NCCCN(CCCN1CCc2ccccc2C1)S(=O)(=O)c1ccccc1,Ki,'=',nM,6.47,,,UO_0000065,16.71,0.33,4.0,9.72,0,CHEMBL1920541,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914452,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL3307715,,,,335.0,5HT7,335.0
CHEMBL1917353,,,401.58,0.0,3.81,40,O=S(=O)(NCCCCN1CCC2CCCCC2C1)c1cccc2cccnc12,Ki,'=',nM,5.9,,,UO_0000065,14.7,0.29,2.09,9.47,0,CHEMBL1920541,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914452,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL3307715,,,,1255.0,5HT7,1255.0
CHEMBL6437,MIANSERIN,4.0,264.37,0.0,3.08,Mianserin,CN1CCN2c3ccccc3Cc3ccccc3C2C1,Ki,'=',nM,7.25,,,UO_0000065,27.43,0.5,4.17,111.91,0,CHEMBL827208,Inhibition of [3H]5-HT binding to human 5-hydroxytryptamine 7 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142715,1,Scientific Literature,J Med Chem,2005,,,,,56.0,5HT7,56.0
CHEMBL4070715,,,478.45,1.0,5.32,48,O=S(=O)(NCCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1ccc(Cl)cc1,Ki,'=',nM,7.05,,,UO_0000065,14.73,0.31,1.73,10.81,0,CHEMBL4041090,Displacement of [3H]-LSD from human 5-HT7 receptor expressed in CHO-K1 cell membranes after 120 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4038339,1,Scientific Literature,J Med Chem,2017,,,,,90.0,5HT7,90.0
CHEMBL12771,,,482.28,0.0,4.34,28,CC1CCN(CC[C@@H](C)N(C)S(=O)(=O)c2ccc(Br)c(Br)c2)CC1,Ki,'=',nM,7.7,,,UO_0000065,15.97,0.44,3.36,18.96,1,CHEMBL619895,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132881,1,Scientific Literature,Bioorg Med Chem Lett,2000,CHEMBL3307715,,,,7.7,5HT7,19.95
