Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL3697975,,,417.55,0.0,2.64,BDBM121478,CO[C@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,Ki,'=',nM,7.47,,249967,UO_0000065,17.89,0.34,4.83,11.81,0,CHEMBL3707798,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 μg protein/well (D2, D3) and 15 μg protein/well (5-HT2A), respectively. The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 μl with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 μM-0.1 nM for 1 h at RT.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639169,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,33.96,5HT2A,33.96
CHEMBL3642790,,,460.62,0.0,2.6,BDBM106525,COC(CCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)OC,Ki,'=',nM,7.74,,225284,UO_0000065,16.81,0.32,5.14,10.17,0,CHEMBL3707789,"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",B,BAO_0000219,cell-based format,Homo sapiens,,,EBNA,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639183,37,BindingDB Patent Bioactivity Data,,2013.0,,,,,18.1,5HT2A,18.1
CHEMBL3695365,,,454.61,0.0,4.48,BDBM138408,O=C(CC1COCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1,Ki,'=',nM,8.39,,272540,UO_0000065,18.45,0.35,3.91,13.12,0,CHEMBL3707859,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3638568,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,4.1,5HT2A,4.1
CHEMBL5403965,,,411.52,0.0,4.13,4,CC1COc2ccc(CNC(=O)N(Cc3ccc(F)cc3)C3CCN(C)CC3)cc21,Ki,'=',nM,8.3,,,UO_0000065,20.17,0.38,4.17,18.52,0,CHEMBL5334700,Displacement of [3H]ketanserin from postmortem human brain membrane homogenate 5-HT2A receptor incubated for 120 mins by microbeta liquid scintillation counter analysis,B,BAO_0000249,cell membrane format,Homo sapiens,,Brain,,Membrane,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5331125,1,Scientific Literature,J Med Chem,2023.0,,TIME = 2.0 hr,INVERSE AGONIST,,8.3,5HT2A,0.1585
CHEMBL5417310,,,489.54,1.0,7.75,16,O=C(O)c1cc(-c2ccc(C3CCCNCC3)cc2)c2ccc(-c3ccc(C(F)(F)F)cc3)cc2c1,Ki,'=',nM,5.32,,,UO_0000065,10.86,0.2,-2.43,10.78,0,CHEMBL5334880,Displacement of [3H]-Ketanserin from human 5-HT2A receptor assessed as inhibition constant by radioligand displacement assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5331128,1,Scientific Literature,J Med Chem,2023.0,,,ANTAGONIST,,4.8,5HT2A,4800.0
CHEMBL265991,,,319.82,0.0,4.05,3,CSc1cc2c(cc1Cl)N(C(=O)Nc1cccnc1)CC2,Ki,'=',nM,5.6,,,UO_0000065,17.51,0.36,1.55,12.38,0,CHEMBL617402,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130195,1,Scientific Literature,J Med Chem,1997.0,CHEMBL3307715,,,,-5.6,5HT2A,2511.89
CHEMBL308480,,,365.45,0.0,4.17,(-)-7c,O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2ccccc21,Ki,'=',nM,8.23,,,UO_0000065,22.52,0.42,4.06,22.02,0,CHEMBL617352,Binding affinity towards serotonin 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149215,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,,,,,-8.23,5HT2A,1.6
CHEMBL367045,,,297.43,0.0,3.16,9d,CN1CCN(C2=Cn3cccc3Sc3ccccc32)CC1,Ki,'=',nM,8.96,,,UO_0000065,30.12,0.58,5.8,78.52,0,CHEMBL617513,In vitro binding affinity towards 5-hydroxytryptamine 2A receptor in human using [3H]ketanserin as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139457,1,Scientific Literature,J Med Chem,2004.0,,,,,1.1,5HT2A,1.1
CHEMBL58273,,,288.19,0.0,2.57,9,COc1cc(CCN(C)C)c(OC)cc1Br,Ki,'=',nM,6.38,,,UO_0000065,22.13,0.54,3.81,29.39,0,CHEMBL617385,Affinity against 5-hydroxytryptamine 2A receptor (K) labeled with [3H]ketanserin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127846,1,Scientific Literature,J Med Chem,1994.0,,,,,420.0,5HT2A,16.0
CHEMBL294151,,,384.7,0.0,4.45,16,COc1cc(CCNCc2ccc(Cl)cc2)c(OC)cc1Br,Ki,'=',nM,7.82,,,UO_0000065,20.34,0.49,3.37,25.66,0,CHEMBL617384,Affinity against 5-hydroxytryptamine 2A receptor (D) labeled with [125I]DOI.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127846,1,Scientific Literature,J Med Chem,1994.0,,,,,15.0,5HT2A,15.0
CHEMBL3403330,,,448.37,0.0,4.71,1,O=S(=O)(Nc1ccn(Cc2cccc3ccccc23)n1)c1ccc(Br)s1,Ki,'=',nM,4.73,,,UO_0000065,10.55,0.25,0.02,7.39,0,CHEMBL3404597,Displacement of [3H]-ketanserin from human cloned 5-HT2A receptor expressed in CHO-K1 cells at 0.1 and 1 uM,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3399949,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,CHEMBL3307512,,,,18570.0,5HT2A,18570.0
CHEMBL3403335,,,386.48,0.0,4.93,9,O=S(=O)(c1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,Ki,'=',nM,4.5,,,UO_0000065,11.65,0.22,-0.43,8.47,0,CHEMBL3404597,Displacement of [3H]-ketanserin from human cloned 5-HT2A receptor expressed in CHO-K1 cells at 0.1 and 1 uM,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3399949,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,CHEMBL3307512,,,,31530.0,5HT2A,31530.0
CHEMBL3403344,,,342.85,0.0,2.82,"21, 8019-0259, 20",COCCn1c(C)c(C)c(S(=O)(=O)c2ccc(Cl)cc2)c1N,Ki,'=',nM,5.28,,,UO_0000065,15.4,0.33,2.46,7.1,0,CHEMBL3404597,Displacement of [3H]-ketanserin from human cloned 5-HT2A receptor expressed in CHO-K1 cells at 0.1 and 1 uM,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3399949,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,CHEMBL3307512,,,,5264.0,5HT2A,5264.0
CHEMBL1082773,,,356.39,0.0,4.97,4,O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)cc1,Ki,'=',nM,8.88,,,UO_0000065,24.91,0.49,3.91,26.01,0,CHEMBL1120466,Displacement of [3H]- ketanserin from human 5HT2A receptor expressed CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1158627,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,CHEMBL3308072,,,,1.32,5HT2A,1.32
CHEMBL318659,,,348.49,0.0,3.45,4n,CN1CCN(CC2C[C@@H]3c4ccccc4Cc4ccccc4[C@H]3O2)CC1,Ki,'=',nM,6.36,,,UO_0000065,18.26,0.33,2.91,40.51,0,CHEMBL617062,Ability to displace [125I]R91150 from human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells,B,BAO_0000219,cell-based format,,,,L929,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149209,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,CHEMBL3307946,,,,433.0,5HT2A,433.0
CHEMBL164909,,,423.58,0.0,4.11,10,Nc1cc(O)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,Ki,'=',nM,7.05,,,UO_0000065,16.63,0.32,2.94,10.09,0,CHEMBL617346,Binding affinity towards 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144968,1,Scientific Literature,Bioorg Med Chem Lett,2003.0,,,,,90.0,5HT2A,90.0
CHEMBL160933,,,237.35,0.0,3.28,1c,CN(C)CC1c2ccccc2Cc2ccccc21,Ki,'=',nM,6.27,,,UO_0000065,26.41,0.48,2.99,193.44,0,CHEMBL616895,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2A receptor expressed NIH3T3 cells,B,BAO_0000219,cell-based format,,,,NIH3T3,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134215,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,CHEMBL3307716,,,,540.0,5HT2A,540.0
CHEMBL29846,,,466.03,0.0,4.42,2,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN(C)CC1,Ki,'=',nM,6.0,,,UO_0000065,12.87,0.27,1.58,9.7,1,CHEMBL616893,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 2A receptor in HEK293 cells, using [3H]ketanserin as radioligand",B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135108,1,Scientific Literature,Bioorg Med Chem Lett,2002.0,CHEMBL3307715,,,,-6.0,5HT2A,1000.0
CHEMBL408154,,,285.37,0.0,3.44,18d,CCC(C)c1nc2c(c(-c3ccc(F)cc3)n1)CNCC2,Ki,'=',nM,7.96,,,UO_0000065,27.89,0.52,4.52,21.05,0,CHEMBL934032,Displacement of [3H]ketanserin from human recombinant 5HT2A receptor expressed in mouse NIH3T3 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,NIH3T3,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141597,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,CHEMBL3307716,,,,11.0,5HT2A,11.0
CHEMBL292692,,,350.26,0.0,3.8,13,COc1cc(CCNCc2ccccc2)c(OC)cc1Br,Ki,'=',nM,7.8,,,UO_0000065,22.26,0.51,4.0,25.57,0,CHEMBL617385,Affinity against 5-hydroxytryptamine 2A receptor (K) labeled with [3H]ketanserin.,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1127846,1,Scientific Literature,J Med Chem,1994.0,,,,,16.0,5HT2A,0.3
CHEMBL3695401,,,420.62,0.0,3.69,BDBM138444,CCS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,Ki,'=',nM,7.46,,272576,UO_0000065,17.73,0.35,3.77,12.72,0,CHEMBL3707859,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3638568,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,34.8,5HT2A,34.8
CHEMBL3664879,,,470.65,1.0,5.01,BDBM107564,COC1(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)CCCCC1,Ki,'=',nM,7.94,,227114,UO_0000065,16.86,0.32,2.93,13.22,0,CHEMBL3705629,"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",B,BAO_0000219,cell-based format,Homo sapiens,,,EBNA,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3638396,37,BindingDB Patent Bioactivity Data,,2013.0,,,,,11.58,5HT2A,11.58
CHEMBL3698003,,,457.62,0.0,3.42,BDBM121506,O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,Ki,'=',nM,7.58,,249995,UO_0000065,16.56,0.31,4.16,11.98,0,CHEMBL3707798,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 μg protein/well (D2, D3) and 15 μg protein/well (5-HT2A), respectively. The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 μl with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 μM-0.1 nM for 1 h at RT.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639169,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,26.37,5HT2A,26.37
CHEMBL4759730,,,355.46,0.0,2.63,3a,CN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,Ki,'=',nM,7.39,,,UO_0000065,20.78,0.4,4.76,16.22,0,CHEMBL4735852,Binding affinity to 5-HT2A receptor (unknown origin) incubated for 1 hr by microbeta counting based displacement assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732129,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 1.0 hr,BINDING AGENT,,41.0,5HT2A,41.0
CHEMBL28997,,,310.38,0.0,3.02,5a,Fc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,Ki,'=',nM,6.63,,,UO_0000065,21.37,0.39,3.61,18.87,0,CHEMBL617079,Binding affinity to cloned human 5-hydroxytryptamine 2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134077,1,Scientific Literature,Bioorg Med Chem Lett,2001.0,,,,,232.2,5HT2A,232.2
CHEMBL4752919,,,421.46,0.0,4.25,7,CC(=O)Nc1ccc(OCCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,Ki,'=',nM,6.35,,,UO_0000065,15.06,0.29,2.1,14.17,0,CHEMBL4729780,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4725387,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,BINDING AGENT,,447.9,5HT2A,447.9
CHEMBL3697995,,,520.67,1.0,3.75,BDBM121498,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)c1ccc(N2CCOCC2)cc1,Ki,'=',nM,6.93,,249987,UO_0000065,13.31,0.25,3.18,10.42,0,CHEMBL3707798,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 μg protein/well (D2, D3) and 15 μg protein/well (5-HT2A), respectively. The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 μl with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 μM-0.1 nM for 1 h at RT.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639169,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,117.83,5HT2A,117.83
CHEMBL3697976,,,417.55,0.0,2.64,BDBM121479,CO[C@@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,Ki,'=',nM,8.16,,249968,UO_0000065,19.55,0.37,5.52,12.9,0,CHEMBL3707798,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 μg protein/well (D2, D3) and 15 μg protein/well (5-HT2A), respectively. The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 μl with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 μM-0.1 nM for 1 h at RT.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639169,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,6.89,5HT2A,6.89
CHEMBL3642794,,,532.73,1.0,3.27,BDBM106529,CN1CCN(c2ccc(C(=O)N[C@H]3CC[C@H](CCN4CCN(c5nccc6c5CCO6)CC4)CC3)cc2)CC1,Ki,'=',nM,8.35,,225288,UO_0000065,15.67,0.29,5.08,13.0,0,CHEMBL3707789,"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",B,BAO_0000219,cell-based format,Homo sapiens,,,EBNA,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639183,37,BindingDB Patent Bioactivity Data,,2013.0,,,,,4.51,5HT2A,4.51
CHEMBL44095,,,287.75,0.0,3.64,25,Cc1cc2c(cc1Cl)CCN2C(=O)Nc1cccnc1,Ki,'=',nM,6.4,,,UO_0000065,22.24,0.44,2.76,14.15,0,CHEMBL616876,Binding affinity towards human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin as radioligand,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131637,1,Scientific Literature,J Med Chem,1998.0,CHEMBL3307715,,,,-6.4,5HT2A,398.0
CHEMBL305275,,,298.18,0.0,2.21,3,C[C@@H](N)Cc1c2c(c(Br)c3c1OCC3)OCC2,Ki,'=',nM,9.32,,,UO_0000065,31.25,0.75,7.11,20.95,0,CHEMBL617071,Binding ability of compound at cloned human 5-hydroxytryptamine 2A receptor using [125 I]DOI as radioligand,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1131247,1,Scientific Literature,J Med Chem,1998.0,,,,,0.48,5HT2A,0.48
CHEMBL3758591,,,446.59,0.0,4.31,27,O=S(=O)(NC1CCN(CCOc2ccccc2C2CCCC2)CC1)c1cccc(F)c1,Ki,'=',nM,6.52,,,UO_0000065,14.6,0.29,2.21,11.12,0,CHEMBL3762232,Displacement of [3H]-Ketanserin from human 5-HT2A receptor expressed in HEK293 cells after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3758131,1,Scientific Literature,Eur J Med Chem,2016.0,CHEMBL3307715,,,,303.0,5HT2A,303.0
CHEMBL297538,,,211.31,0.0,2.78,5,NCCc1ccccc1Cc1ccccc1,Ki,'=',nM,5.74,,,UO_0000065,27.17,0.49,2.96,22.07,0,CHEMBL617344,Binding affinity was performed using [3H]ketanserin as the radioligand and stably transfected NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor (GF-62 cells).,B,BAO_0000219,cell-based format,,,,NIH3T3,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135604,1,Scientific Literature,J Med Chem,2002.0,CHEMBL3307716,,,,1810.0,5HT2A,1810.0
CHEMBL411663,,,367.47,0.0,3.85,12e,O=C1Nc2ccc(F)cc2C1CCCCN1CCN(c2ccccc2)CC1,Ki,'=',nM,7.26,,,UO_0000065,19.76,0.37,3.41,20.4,0,CHEMBL927095,Inhibition of 5HT2A receptor,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1144747,1,Scientific Literature,J Med Chem,2008.0,,,,,55.0,5HT2A,55.0
CHEMBL373905,,,298.31,0.0,2.76,59,CCCc1cc2c(c(C(F)(F)F)c1)C(=O)N1CCNC[C@@H]21,Ki,'=',nM,5.97,,Antagonist,UO_0000065,20.01,0.39,3.21,18.46,0,CHEMBL918965,Displacement of [125I]DOI from human recombinant 5HT2A expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,1070.0,5HT2A,1070.0
CHEMBL4530770,,,504.07,0.0,4.87,5a,O=S1(=O)c2cccc3cccc(c23)N1CCCCCCN1CCN(c2ccccc2F)CC1,Ki,'=',nM,6.42,,,UO_0000065,13.74,0.27,1.55,14.65,0,CHEMBL4390421,Displacement of [3H]ketanserin from human 5HT2AR expressed in CHO-K1 cell membranes after 1 hr by microbeta plate reader method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4387769,1,Scientific Literature,Bioorg Med Chem,2019.0,CHEMBL3307512,,,,376.0,5HT2A,376.0
