Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL4061189,,,356.45,0.0,2.49,6a,CN(C)CC1=CC2=CN(S(=O)(=O)c3ccccc3)C3=CC=CC(O1)C23,Ki,'=',nM,8.3,,,UO_0000065,23.29,0.45,5.81,16.65,0,CHEMBL3997504,Displacement of [3H]-LSD from 5-HT6 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3994665,1,Scientific Literature,ACS Med Chem Lett,2017.0,,,,,5.0,5HT6,5.0
CHEMBL96745,,,450.36,0.0,3.06,C3,COc1ccc(S(=O)(=O)n2ccc3ccc(Br)cc32)cc1N1CCNCC1,Ki,'=',nM,9.59,,,UO_0000065,21.28,0.48,6.53,15.08,0,CHEMBL5118310,Displacement of [3H]-LSD from human 5HT6R expressed in CHO cell membranes incubated for 120 mins by scintillation counter method,B,BAO_0000249,cell membrane format,Homo sapiens,,,CHO,Membrane,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5113494,1,Scientific Literature,Bioorg Med Chem,2022.0,,TIME = 2.0 hr,ANTAGONIST,,0.26,5HT6,0.26
CHEMBL5183606,,,464.39,0.0,3.37,C6,COc1ccc(S(=O)(=O)n2cc(C)c3cc(Br)ccc32)cc1N1CCNCC1,Ki,'=',nM,9.06,,,UO_0000065,19.51,0.44,5.69,14.25,0,CHEMBL5118310,Displacement of [3H]-LSD from human 5HT6R expressed in CHO cell membranes incubated for 120 mins by scintillation counter method,B,BAO_0000249,cell membrane format,Homo sapiens,,,CHO,Membrane,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5113494,1,Scientific Literature,Bioorg Med Chem,2022.0,,TIME = 2.0 hr,ANTAGONIST,,0.87,5HT6,0.87
CHEMBL1076665,,,326.42,0.0,3.01,6o,O=S(=O)(c1ccccc1)c1cn(C2CCNC2)c2ccccc12,Ki,'=',nM,8.3,,,UO_0000065,25.43,0.49,5.29,16.24,0,CHEMBL1099713,Displacement of [3H]LSD from human 5-HT6 receptor expressed in human HeLa cells after 2 hrs,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154965,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,CHEMBL3308376,,,,5.0,5HT6,5.0
CHEMBL5219333,,,404.94,0.0,4.22,10,CCOCC(Oc1c(C)cccc1Cl)N1CCN(c2ccccc2OC)CC1,Ki,'=',nM,5.02,,,UO_0000065,12.39,0.24,0.8,14.68,0,CHEMBL5215990,Binding affinity to 5-HT6R (unknown origin) assessed as inhibition constant,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5214911,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,ANTAGONIST,,9617.0,5HT6,9617.0
CHEMBL4126145,,,297.44,0.0,4.87,13,c1ccc2c(OCCCCCN3CCCCC3)cccc2c1,Ki,'=',nM,5.59,,,UO_0000065,18.81,0.35,0.73,44.87,0,CHEMBL4122179,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4118139,1,Scientific Literature,Bioorg Med Chem,2018.0,,,,,2539.0,5HT6,2539.0
CHEMBL453732,,,365.88,0.0,3.88,18b,Cc1c(OS(=O)(=O)c2cccc(Cl)c2)cccc1C1CCNCC1,Ki,'=',nM,7.58,,,UO_0000065,20.73,0.43,3.7,13.69,0,CHEMBL994692,Displacement of [3H]LSD from human recombinant 5HT6 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138454,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,,,,,26.1,5HT6,26.1
CHEMBL395465,,,292.43,0.0,4.1,4b,Cc1ccc(Cn2cc(CCN(C)C)c3ccccc32)cc1,Ki,'=',nM,7.54,,,UO_0000065,25.78,0.47,3.44,92.26,0,CHEMBL903347,Displacement of [3H] LSD from human 5HT6 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139109,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,,,29.0,5HT6,29.0
CHEMBL247281,,,222.29,0.0,3.27,7,Nc1ccc(Cn2ccc3ccccc32)cc1,Ki,'=',nM,5.09,,,UO_0000065,22.88,0.41,1.82,16.43,0,CHEMBL903347,Displacement of [3H] LSD from human 5HT6 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139109,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,CHEMBL3307715,,,,8200.0,5HT6,8200.0
CHEMBL519513,,,349.43,0.0,3.37,18f,Cc1c(OS(=O)(=O)c2ccccc2F)cccc1C1CCNCC1,Ki,'=',nM,7.87,,,UO_0000065,22.51,0.45,4.5,14.2,0,CHEMBL994692,Displacement of [3H]LSD from human recombinant 5HT6 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138454,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,,,,,13.6,5HT6,13.6
CHEMBL455332,,,317.38,0.0,4.32,9e,Cc1c(OCc2ccc(F)c(F)c2)cccc1C1CCNCC1,Ki,'=',nM,7.38,,,UO_0000065,23.24,0.44,3.06,34.7,0,CHEMBL994692,Displacement of [3H]LSD from human recombinant 5HT6 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138454,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,,,,,42.0,5HT6,42.0
CHEMBL392844,,,426.28,0.0,2.98,11c,NCCc1cn(S(=O)(=O)c2ccccc2I)c2ccccc12,Ki,'=',nM,7.8,,,UO_0000065,18.29,0.48,4.82,11.98,0,CHEMBL899100,Displacement of [3H]LSD from human 5HT6 receptor expressed in HeLa cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138245,1,Scientific Literature,J Med Chem,2007.0,CHEMBL3308376,,,,16.0,5HT6,16.0
CHEMBL235985,,,379.28,0.0,3.14,11b,NCCc1cn(S(=O)(=O)c2ccccc2Br)c2ccccc12,Ki,'=',nM,7.96,,,UO_0000065,20.98,0.49,4.82,12.23,0,CHEMBL899100,Displacement of [3H]LSD from human 5HT6 receptor expressed in HeLa cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1138245,1,Scientific Literature,J Med Chem,2007.0,CHEMBL3308376,,,,11.0,5HT6,11.0
CHEMBL479374,,,384.5,0.0,3.31,2p,CCN1CCc2c(n(S(=O)(=O)c3cccc(OC)c3)c3ccccc23)CC1,Ki,'=',nM,7.3,,,UO_0000065,18.99,0.37,3.99,14.17,0,CHEMBL983864,Displacement of [3H]-LSD from cloned human 5HT6 receptor expressed in HeLa cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155096,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,CHEMBL3308376,,,,50.0,5HT6,50.0
CHEMBL1085368,,,324.4,0.0,3.46,16f,N#Cc1cccc(S(=O)(=O)c2ccc3c(c2)CCC[C@H]3C=N)c1,Ki,'=',nM,9.3,,,UO_0000065,28.67,0.55,5.84,11.37,0,CHEMBL1118104,Displacement of [3H]LSD form human recombinant 5HT6 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1155479,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,,,9.3,5HT6,0.5012
CHEMBL4870675,,,258.32,0.0,1.49,3b,COc1cccc(-c2n[nH]cc2N2CCNCC2)c1,Ki,'=',nM,6.57,,,UO_0000065,25.43,0.47,5.08,12.35,0,CHEMBL4828364,Binding affinity to 5HT6 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4825758,1,Scientific Literature,J Med Chem,2021.0,,,BINDING AGENT,,269.0,5HT6,269.0
CHEMBL4852622,,,242.33,0.0,1.79,3k,Cc1ccc(-c2n[nH]cc2N2CCNCC2)cc1,Ki,'=',nM,6.18,,,UO_0000065,25.52,0.47,4.4,14.07,0,CHEMBL4828364,Binding affinity to 5HT6 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4825758,1,Scientific Literature,J Med Chem,2021.0,,,BINDING AGENT,,653.0,5HT6,653.0
CHEMBL1642422,,,490.47,0.0,4.91,7k,CCN1CCN(c2cn(S(=O)(=O)c3ccc(C(C)C)cc3)c3ccc(Br)cc23)CC1,Ki,'=',nM,7.52,,,UO_0000065,15.34,0.34,2.61,16.51,0,CHEMBL1647453,Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in human HeLa cells by glass fiber filtration assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641587,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308376,,,,30.1,5HT6,30.1
CHEMBL1642425,,,482.83,0.0,4.44,7n,CCN1CCN(c2cn(S(=O)(=O)c3ccccc3Br)c3ccc(Cl)cc23)CC1,Ki,'=',nM,7.69,,,UO_0000065,15.93,0.38,3.25,16.89,0,CHEMBL1647453,Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in human HeLa cells by glass fiber filtration assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641587,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308376,,,,20.3,5HT6,20.3
CHEMBL1642430,,,454.0,0.0,4.83,7s,CCN1CCN(c2cn(S(=O)(=O)c3ccc4ccccc4c3)c3cc(Cl)ccc23)CC1,Ki,'=',nM,7.59,,,UO_0000065,16.73,0.33,2.76,16.67,0,CHEMBL1647453,Displacement of [3H]LSD from human cloned 5HT6 receptor expressed in human HeLa cells by glass fiber filtration assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641587,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3308376,,,,25.5,5HT6,25.5
CHEMBL1516474,TEGASEROD MALEATE,4.0,417.47,0.0,2.81,EUB0000378aBDA,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,Ki,'=',nM,6.25,,,UO_0000065,20.73,0.39,3.44,7.32,0,CHEMBL5442206,"PDSP Secondary Binding target: HTR6 - Compounds are tested at 10 uM concentration, plate are incubated at room temperature in the dark for 90 minutes. Reaction are stopped by vacuum filtration onto 0.3% polyethyleneimine soaked filter mats using Filtermate harvester. Scintillation cocktail is then melted onto microwave-dried filters on a hot plate and the radio activity is counted in Microbia counter. Compounds showing a minimum of 50% inhibition at 10 uM concentration are carried forward in this secondary binding assay to determine equilibrium binding affinity.",B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5442175,55,EUbOPEN Chemogenomic Library,,2024.0,,Radioligand: [3H]-LSD,,,565.85,5HT6,565.85
CHEMBL2165553,,,368.5,0.0,3.61,15ae,Cc1ccc(S(=O)(=O)n2c3c(c4ccccc42)CC(N(C)C)CC3)cc1,Ki,'=',nM,8.08,,,UO_0000065,21.93,0.42,4.47,19.1,0,CHEMBL2166665,Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2163192,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,CHEMBL3307715,,,,8.28,5HT6,8.28
CHEMBL2165530,,,433.37,0.0,4.06,15h,CN(C)C1CCc2c(c3ccccc3n2S(=O)(=O)c2ccc(Br)cc2)C1,Ki,'=',nM,7.81,,,UO_0000065,18.02,0.41,3.75,18.46,0,CHEMBL2166665,Displacement of [3H]LSD from human cloned 5-HT6 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2163192,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,CHEMBL3307715,,,,15.5,5HT6,15.5
CHEMBL4747483,,,250.34,0.0,3.76,3l,CN(C)c1cccc2c1ccn2Cc1ccccc1,Ki,'=',nM,5.59,,,UO_0000065,22.33,0.4,1.83,68.44,0,CHEMBL4735849,Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732129,1,Scientific Literature,Eur J Med Chem,2021.0,,Dose = 10.0 microM | TIME = 1.0 hr,BINDING AGENT,,2563.0,5HT6,2563.0
CHEMBL1501353,,,287.34,0.0,2.89,1h,COc1ccc2c(ccn2S(=O)(=O)c2ccccc2)c1,Ki,'=',nM,6.9,,,UO_0000065,24.0,0.47,4.01,14.28,0,CHEMBL4735849,Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732129,1,Scientific Literature,Eur J Med Chem,2021.0,,Dose = 10.0 microM | TIME = 1.0 hr,BINDING AGENT,,127.0,5HT6,127.0
CHEMBL4207835,,,394.49,0.0,2.54,14,O=C1Nc2ccccc2C12CCN(CCN1CCN(c3ccc(F)cc3)CC1)C2,Ki,'=',nM,5.32,,,UO_0000065,13.5,0.25,2.78,13.71,0,CHEMBL4195603,Displacement of [3H]-LSD from human 5-HT6 receptor expressed in HEK293 cell membranes after 1 hr at 37 degC by microbeta scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190399,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,,,,,4.744,5HT6,4744.0
CHEMBL1642850,,,444.99,0.0,3.94,17c,CC(C)[C@H](N)CNc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1,Ki,'=',nM,8.37,,,UO_0000065,20.48,0.39,4.43,8.29,0,CHEMBL1647098,Displacement of [3H]-LSD from cloned human 5-HT6 receptor expressed in human HeLa cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HeLa,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1641413,1,Scientific Literature,Bioorg Med Chem,2011.0,CHEMBL3308376,,,,4.3,5HT6,4.3
CHEMBL4872905,,,420.53,0.0,4.39,28,CN(CCOc1cccc2c1ccn2S(=O)(=O)c1ccccc1)Cc1ccccc1,Ki,'=',nM,7.57,,,UO_0000065,18.0,0.34,3.18,14.68,0,CHEMBL4831101,Displacement of [3H]LSD from human 5HT6 receptor expressed in CHO-K1 membrane incubated for 60 mins by solid scintillation counting analysis,B,BAO_0000249,cell membrane format,Homo sapiens,,,CHO-K1,Membrane,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4828761,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 1.0 hr,ANTAGONIST,,27.0,5HT6,27.0
CHEMBL4871652,,,464.54,0.0,3.82,42,O=S(=O)(c1ccccc1)n1ccc2c(OCCNCc3ccc4c(c3)OCCO4)cccc21,Ki,'=',nM,9.3,,,UO_0000065,20.02,0.38,5.48,11.8,0,CHEMBL4831101,Displacement of [3H]LSD from human 5HT6 receptor expressed in CHO-K1 membrane incubated for 60 mins by solid scintillation counting analysis,B,BAO_0000249,cell membrane format,Homo sapiens,,,CHO-K1,Membrane,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4828761,1,Scientific Literature,Eur J Med Chem,2021.0,,TIME = 1.0 hr,ANTAGONIST,,0.5,5HT6,0.5
CHEMBL3329445,,,453.99,0.0,3.34,"61, PRX-07034",COc1cc(Cl)cc(C(C)Nc2cc(N3CCNCC3)ccc2S(C)(=O)=O)c1OC,Ki,'=',nM,8.4,,,UO_0000065,18.5,0.38,5.06,10.51,0,CHEMBL3371192,Antagonist activity at human recombinant 5HT6 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352745,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,,,4.0,5HT6,4.0
CHEMBL3329434,,,404.52,0.0,1.4,42,CSc1nn2c(N3CCNCC3)nc(C)nc2c1S(=O)(=O)c1ccccc1,Ki,'=',nM,8.92,,,UO_0000065,22.05,0.45,7.52,9.65,0,CHEMBL3371192,Antagonist activity at human recombinant 5HT6 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352745,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,,,1.2,5HT6,1.2
CHEMBL3329433,,,381.5,0.0,3.09,41,Cc1cc(C)cc(S(=O)(=O)c2ccc3ccnc(N4CCNCC4)c3c2)c1,Ki,'=',nM,7.96,,,UO_0000065,20.86,0.4,4.87,12.77,0,CHEMBL3371192,Antagonist activity at human recombinant 5HT6 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352745,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,,,11.0,5HT6,11.0
CHEMBL367088,,,449.99,0.0,3.9,36,O=S(=O)(Nc1ccc2c(ccn2CCN2CCCC2)c1)c1c(Cl)nc2sccn12,Ki,'=',nM,8.01,,,UO_0000065,17.8,0.38,4.11,11.18,1,CHEMBL3371192,Antagonist activity at human recombinant 5HT6 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352745,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,,,9.8,5HT6,9.8
CHEMBL3329428,,,335.38,0.0,4.24,26,O=C(Nc1ccccc1)n1cc(C2=CCNCC2)c2cc(F)ccc21,Ki,'=',nM,6.93,,,UO_0000065,20.66,0.38,2.69,15.04,0,CHEMBL3371192,Antagonist activity at human recombinant 5HT6 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352745,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,,,118.0,5HT6,118.0
CHEMBL3331585,,,478.04,0.0,4.35,7,Cc1c(S(=O)(=O)Nc2cc3c(c(N4CCN(C)CC4)c2)OCC3)sc2ccc(Cl)cc12,Ki,'=',nM,8.8,,,UO_0000065,18.4,0.39,4.45,14.21,0,CHEMBL3371192,Antagonist activity at human recombinant 5HT6 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352745,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,,,1.6,5HT6,1.6
CHEMBL3403341,,,408.91,1.0,5.77,17,Cc1ccc(Nc2c(S(=O)(=O)c3ccccc3)cnc3ccc(Cl)cc23)cc1,Ki,'=',nM,5.8,,,UO_0000065,14.19,0.28,0.03,9.83,0,CHEMBL3404595,Displacement of [3H]LSD from human cloned 5-HT6R expressed in HEK293 cells at 0.1 and 1 uM,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3399949,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,CHEMBL3307715,,,,1574.0,5HT6,1574.0
CHEMBL4780498,,,596.8,2.0,5.46,37,C#CCNC1CCc2c(OCCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cccc21,Ki,'=',nM,7.29,,,UO_0000065,12.22,0.23,1.83,10.92,0,CHEMBL4711035,Displacement of [3H]-LSD from human 5HT6 receptor expressed in HEK293 cells measured after 1 hr by microbeta plate reader method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706587,1,Scientific Literature,Eur J Med Chem,2020.0,,TIME = 1.0 hr,INVERSE AGONIST,,51.0,5HT6,51.0
CHEMBL2165520,,,312.39,0.0,2.3,94,NC1Cc2cccc3c2c(cn3S(=O)(=O)c2ccccc2)C1,Ki,'=',nM,8.8,,,UO_0000065,28.16,0.55,6.5,13.51,1,CHEMBL4009981,Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4007451,1,Scientific Literature,J Med Chem,2017.0,CHEMBL3307715,,,,1.6,5HT6,1.6
CHEMBL415046,,,276.36,0.0,1.99,97,NCCc1cccc(S(=O)(=O)Nc2ccccc2)c1,Ki,'=',nM,7.16,,,UO_0000065,25.89,0.51,5.16,9.91,1,CHEMBL4009981,Displacement of [3H]LSD from human 5HT6 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4007451,1,Scientific Literature,J Med Chem,2017.0,CHEMBL3307715,,,,70.0,5HT6,70.0
CHEMBL4759633,,,423.46,0.0,3.56,4c,O=S(=O)(c1ccccc1)n1ccc2cc(N3CCN(CC(F)(F)F)CC3)ccc21,Ki,'=',nM,5.28,,,UO_0000065,12.47,0.25,1.72,11.59,0,CHEMBL4735849,Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732129,1,Scientific Literature,Eur J Med Chem,2021.0,,Dose = 10.0 microM | TIME = 1.0 hr,BINDING AGENT,,5252.0,5HT6,5252.0
CHEMBL4761081,,,333.41,0.0,4.55,3f,O=S(=O)(c1ccccc1)n1ccc2c(-c3ccccc3)cccc21,Ki,'=',nM,6.79,,,UO_0000065,20.37,0.39,2.24,17.38,0,CHEMBL4735849,Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732129,1,Scientific Literature,Eur J Med Chem,2021.0,,Dose = 10.0 microM | TIME = 1.0 hr,BINDING AGENT,,162.0,5HT6,162.0
CHEMBL4750481,,,334.4,0.0,3.94,2g,O=S(=O)(c1ccccc1)n1cc(-c2ccncc2)c2ccccc21,Ki,'=',nM,6.91,,,UO_0000065,20.65,0.39,2.97,13.29,0,CHEMBL4735849,Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732129,1,Scientific Literature,Eur J Med Chem,2021.0,,Dose = 10.0 microM | TIME = 1.0 hr,BINDING AGENT,,124.0,5HT6,124.0
CHEMBL4752004,,,314.41,0.0,3.68,5i,CCCCS(=O)(=O)n1ccc2ccc(-c3ccncc3)cc21,Ki,'=',nM,5.94,,,UO_0000065,18.89,0.37,2.26,11.43,0,CHEMBL4735849,Displacement of [3H]-LSD from human 5-HT6 receptor incubated for 1 hr by microbeta counting method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3371,Serotonin 6 (5-HT6) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4732129,1,Scientific Literature,Eur J Med Chem,2021.0,,Dose = 10.0 microM | TIME = 1.0 hr,BINDING AGENT,,1151.0,5HT6,1151.0
